514356020,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Prigogine showed that the steady states that matter reaches in systems that are out of equilibrium tend to be organized. After chaos there is information.,0.34338,0.6913,0.40818,0.25023,0.32848,0.66371,0.35814,0.79374,0.30091,1.0,0.54327,0.35565,0.67854,0.28315,0.36363,0.34338,0.43415,0.52712,0.43706,0.41972,0.52548,0.4254,0.68144,0.50496,0.50926,0.43772,0.38124,0.30253,0.22281,0.3772,0.26304,0.28136,0.35899,0.30896,0.28583,0.2679,0.3574,0.11064,0.24093,0.41168,0.79374,0.58635,0.91163,0.76474,0.64548,0.51131,0.45031,0.33573,0.1363,0.34022,0.0568,0.12425,0.21065,0.22804,0.24855,0.42705,0.27409,0.42144,0.21063,0.36881,0.34421
540492161,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"Information is incorporeal, but it is always physically embodied. Information is not a thing; rather, it is the arrangement of physical things. It is physical order, like what distinguishes different shuffles of a deck of cards. What is surprising to most people, however, is that information is meaningless, even though the meaningless nature of information, much like its physicality, is often misunderstood.",0.44927,0.63699,0.61647,0.25069,0.57443,0.49043,0.34109,0.59211,0.35818,0.54327,1.0,0.5997,0.58801,0.52089,0.60689,0.44927,0.5142,0.58719,0.56664,0.61668,0.27772,0.49788,0.66877,0.55881,0.7384,0.46307,0.4015,0.32418,0.28732,0.47068,0.28099,0.32409,0.42323,0.36206,0.31068,0.31535,0.47935,0.16304,0.21889,0.38219,0.59211,0.49023,0.43797,0.33516,0.47957,0.51204,0.25963,0.56023,0.2728,0.45717,0.13314,0.25963,0.37849,0.3477,0.54101,0.51103,0.45675,0.52321,0.26002,0.45025,0.36355
547332524,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"We infuse messages with meaning automatically, fooling ourselves to believe that the meaning of a message is carried in the message. But it is not. This is only an illusion. Meaning is derived from context and prior knowledge. Meaning is the interpretation that a knowledge agent, such as a human, gives to a message, but it is different from the physical order that carries the message, and different from the message itself. Meaning emerges when a message reaches a life-form or a machine with the ability to process information;",0.44428,0.39386,0.57865,0.27285,0.77078,0.37739,0.38217,0.46778,0.34838,0.35565,0.5997,1.0,0.45289,0.43607,0.56246,0.44428,0.4522,0.42721,0.44806,0.43424,0.18635,0.28032,0.38976,0.52464,0.70747,0.33734,0.4214,0.3879,0.32084,0.45557,0.29796,0.31807,0.43643,0.3945,0.38808,0.31865,0.46319,0.28191,0.20971,0.43456,0.46778,0.4159,0.28753,0.24233,0.33613,0.53459,0.22361,0.43882,0.22391,0.40582,0.14258,0.31193,0.34672,0.29319,0.4441,0.47678,0.47087,0.45672,0.27726,0.40613,0.35675
547332525,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"To battle disorder and allow information to grow, our universe has a few tricks up its sleeve. These tricks involve out-of-equilibrium systems, the accumulation of information in solids, and the ability of matter to compute. Together these three mechanisms contribute to the growth of information in small islands or pockets where information can grow and hide, like our body or our planet.",0.35741,0.69491,0.49186,0.2685,0.41756,0.91279,0.32957,0.69018,0.32821,0.67854,0.58801,0.45289,1.0,0.38346,0.48705,0.35741,0.4653,0.57009,0.42959,0.42354,0.44062,0.32205,0.6596,0.50156,0.53592,0.5359,0.40603,0.34627,0.23029,0.41046,0.21045,0.21923,0.33416,0.34152,0.25755,0.26878,0.38818,0.11773,0.24891,0.36866,0.69018,0.78126,0.55503,0.55104,0.57285,0.57214,0.31741,0.36088,0.1582,0.36351,0.0607,0.17278,0.25842,0.2982,0.32633,0.4641,0.27061,0.55323,0.19502,0.34242,0.30964
547332526,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"The delivery room where Iris made her journey was full of tangible objects, but those objects, per se, were not what made the world she found modern. The difference between the world where Iris was born and the world of early hominids resides not in the physicality of matter but in the way in which matter is arranged. That physical order is information. Iris’ nighttime delivery was facilitated not by objects, but by the information embodied in these objects and by the practical uses of knowledge and knowhow that these objects implicitly carry. Her nighttime delivery was illuminated not just by light bulbs but by the understanding of electricity, energy, and materials embodied in those light bulbs. Iris was kept warm that night not by a random collection of threads but by blankets that wove together matter, knowledge, and imagination. Paradoxically, Iris was born into a nonfictional world that, although tangible, is made of fiction. This world is different from the one in which our species evolved only in the way in which matter is arranged.",0.34052,0.29852,0.4126,0.1625,0.38161,0.30869,0.39469,0.36064,0.36673,0.28315,0.52089,0.43607,0.38346,1.0,0.58954,0.34052,0.4123,0.4106,0.36239,0.23506,0.10422,0.20916,0.34042,0.4097,0.46636,0.27501,0.35306,0.3362,0.34428,0.38643,0.31141,0.27354,0.34889,0.27958,0.28611,0.2807,0.3413,0.28346,0.18712,0.3846,0.36064,0.39323,0.20779,0.17517,0.36198,0.40976,0.25419,0.49913,0.34128,0.45637,0.10203,0.28478,0.41914,0.38773,0.52036,0.3598,0.48277,0.50955,0.179,0.40107,0.28494
547332527,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"Humans are special animals when it comes to information, because unlike other species, we have developed an enormous ability to encode large volumes of information outside our bodies. Naively, we can think of this information as the information we encode in books, sheet music, audio recordings, and video. Yet for longer than we have been able to write we have been embodying information in artifacts or objects, from arrows to microwave ovens, from stone axes to the physical Internet. So our ability to produce chairs, computers, tablecloths, and wineglasses is a simple answer to the eternal question: what is the difference between us, humans, and all other species? The answer is that we are able to create physical instantiations of the objects we imagine, while other species are stuck with nature’s inventory.",0.47535,0.36575,0.69074,0.21662,0.53644,0.39179,0.43953,0.39443,0.43288,0.36363,0.60689,0.56246,0.48705,0.58954,1.0,0.47535,0.51078,0.51987,0.41631,0.36798,0.17079,0.28832,0.42096,0.53155,0.60418,0.27454,0.38633,0.48557,0.32847,0.45579,0.34452,0.31415,0.4159,0.38631,0.41433,0.46475,0.43511,0.31051,0.26968,0.47431,0.39443,0.40042,0.27702,0.21618,0.31671,0.532,0.19405,0.60176,0.3835,0.53436,0.20715,0.40542,0.53283,0.43716,0.58846,0.4975,0.58784,0.49523,0.32481,0.49484,0.3647
547332528,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"Knowhow is the tacit computational capacity that allows us to perform actions, and it is accumulated at both the individual and collective levels.",1.0,0.30399,0.51498,0.31325,0.35491,0.29539,0.41681,0.37155,0.4879,0.34338,0.44927,0.44428,0.35741,0.34052,0.47535,1.0,0.61889,0.4884,0.29455,0.33854,0.08489,0.18559,0.33891,0.34717,0.41044,0.29164,0.54668,0.50872,0.35684,0.51324,0.39562,0.44031,0.4693,0.55147,0.48593,0.5206,0.57013,0.24406,0.26368,0.46702,0.37155,0.29651,0.26466,0.21333,0.20447,0.34332,0.11191,0.36001,0.30914,0.31512,0.12798,0.23669,0.32314,0.3429,0.51134,0.57004,0.58593,0.42383,0.52415,0.76503,0.50365
547332529,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"The case of society and economies is the one that is most complex, as here the accumulation of knowledge and knowhow becomes highly constrained. Much like information, which is embodied in objects, knowledge and knowhow always need to be physically embodied. Yet unlike information, knowledge and knowhow are embodied in humans and networks of humans that have a finite capacity to embody knowledge and knowhow. The finiteness of humans and of the networks we form limits our ability to accumulate and transmit knowledge and knowhow, leading to spatial accumulations of knowledge and knowhow that result in global inequality.",0.61889,0.34726,0.49551,0.53472,0.3503,0.3777,0.66623,0.49352,0.68126,0.43415,0.5142,0.4522,0.4653,0.4123,0.51078,0.61889,1.0,0.76089,0.37753,0.2771,0.13602,0.17901,0.35543,0.35451,0.45388,0.44735,0.6011,0.59082,0.45476,0.60305,0.3429,0.34376,0.45032,0.62276,0.51992,0.48756,0.66189,0.14582,0.24479,0.48163,0.49352,0.46673,0.34985,0.34755,0.33069,0.33662,0.20253,0.4011,0.4879,0.40434,0.19315,0.26461,0.38119,0.32185,0.53078,0.8042,0.61463,0.63018,0.49785,0.5581,0.60245
547332530,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"So the central actors that I will use to describe the growth of information in our planet include physical objects, as the physical embodiment of information, and people, as the fundamental embodiment of knowledge and knowhow. From this fundamental perspective we will describe the economy as the system by which people accumulate knowledge and knowhow to create packets of physical order, or products, that augment our capacity to accumulate more knowledge and knowhow and, in turn, accumulate more information. We will focus largely on the growth of information, knowledge, and knowhow in the economy by first creating a theory of products in terms of physical order and then explaining the social and economic mechanisms that enable our society to accumulate the knowledge and knowhow we need to produce products.",0.4884,0.465,0.46732,0.43831,0.33431,0.47822,0.61435,0.58256,0.6066,0.52712,0.58719,0.42721,0.57009,0.4106,0.51987,0.4884,0.76089,1.0,0.48534,0.41674,0.22854,0.33772,0.51822,0.36112,0.48078,0.48152,0.44727,0.41512,0.30728,0.43598,0.24418,0.27417,0.37055,0.55745,0.35691,0.32204,0.55721,0.05605,0.12551,0.37653,0.58256,0.58682,0.44397,0.41973,0.39942,0.42538,0.18373,0.5064,0.47978,0.4832,0.23765,0.34678,0.37152,0.28243,0.5142,0.86711,0.54763,0.63187,0.36634,0.39684,0.45005
547332531,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"The car’s dollar value evaporated in the crash not because the crash destroyed the atoms that made up the Bugatti but because the crash changed the way in which these were arranged. As the parts that made the Bugatti were pulled apart and twisted, the information that was embodied in the Bugatti was largely destroyed. This is another way of saying that the $2.5 million worth of value was stored not in the car’s atoms but in the way those atoms were arranged.3 That arrangement is information.4",0.29455,0.43733,0.41431,0.1673,0.36962,0.35368,0.34256,0.47092,0.34014,0.43706,0.56664,0.44806,0.42959,0.36239,0.41631,0.29455,0.37753,0.48534,1.0,0.38488,0.18187,0.27292,0.52109,0.43704,0.48626,0.35265,0.28729,0.22853,0.24792,0.3717,0.19057,0.25264,0.35254,0.28927,0.22696,0.20287,0.33082,0.14255,0.18126,0.30953,0.47092,0.37272,0.37851,0.31038,0.42206,0.37848,0.23496,0.46294,0.31405,0.41876,0.23194,0.2634,0.3588,0.26876,0.40825,0.44062,0.40752,0.48729,0.18769,0.30268,0.28854
547332532,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"According to Shannon, information is the minimum volume of data we need to specify a message, any message.",0.33854,0.61639,0.53849,0.15489,0.50713,0.34051,0.12111,0.39477,0.15942,0.41972,0.61668,0.43424,0.42354,0.23506,0.36798,0.33854,0.2771,0.41674,0.38488,1.0,0.29203,0.67465,0.64811,0.48832,0.60065,0.41775,0.26115,0.20047,0.13403,0.27822,0.10286,0.17555,0.25414,0.24097,0.19833,0.18597,0.24819,0.09721,0.14095,0.20554,0.39477,0.33355,0.29364,0.22227,0.25569,0.27455,0.1008,0.30916,0.07365,0.19839,0.04515,0.08856,0.16316,0.17103,0.19653,0.31334,0.18213,0.27132,0.13298,0.29953,0.2039
547332533,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"It is worth noting that entropy, even though commonly associated with disorder, is not exactly a measure of disorder. Entropy measures the multiplicity of a state (the number of states that are equivalent). It so happens, however, that disordered states tend to have high multiplicity, so in practice high-entropy states are extremely likely to be disordered. That is why equating disorder with entropy is not such a bad simplification. Yet entropy can increase without increasing disorder.",0.08489,0.56782,0.206,0.07439,0.17279,0.47383,0.09702,0.30435,0.06876,0.52548,0.27772,0.18635,0.44062,0.10422,0.17079,0.08489,0.13602,0.22854,0.18187,0.29203,1.0,0.53954,0.56997,0.23785,0.29699,0.28388,0.11108,0.12968,0.09399,0.19913,0.03938,0.08721,0.11732,0.04944,0.08475,0.05218,0.09635,0.06934,0.18212,0.16495,0.30435,0.24587,0.5353,0.43813,0.25271,0.21563,0.18148,0.1416,0.00566,0.13766,-0.04169,0.09323,0.08825,0.10772,0.05066,0.13453,0.00682,0.14686,0.05352,0.0907,0.153
547332534,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"So in Shannon’s language, information and entropy are functionally equivalent because the number of bits you need to specify a message (Shannon’s information) is a function of the number of possible messages that could be transmitted (the multiplicity of states, which we know as entropy).",0.18559,0.61992,0.37856,0.06988,0.33152,0.30045,0.06435,0.33047,0.07579,0.4254,0.49788,0.28032,0.32205,0.20916,0.28832,0.18559,0.17901,0.33772,0.27292,0.67465,0.53954,1.0,0.68813,0.36934,0.44837,0.25733,0.08308,0.09577,0.0593,0.16012,0.09258,0.17906,0.15201,0.08208,0.13607,0.15446,0.11719,0.08761,0.08822,0.19147,0.33047,0.27952,0.35655,0.29008,0.23609,0.25689,0.09935,0.2596,0.0327,0.16452,-0.00463,0.09436,0.08772,0.09846,0.1075,0.21816,0.08109,0.17742,0.06369,0.17533,0.14444
547332535,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"In a physical system, information is the opposite of entropy, as it involves uncommon and highly correlated configurations that are difficult to arrive at. Uncommon configurations of atoms, like a Bugatti or a guitar, embody more information than more common configurations of the same atoms,",0.33891,0.9328,0.4811,0.1996,0.40379,0.62486,0.20127,0.61379,0.22652,0.68144,0.66877,0.38976,0.6596,0.34042,0.42096,0.33891,0.35543,0.51822,0.52109,0.64811,0.56997,0.68813,1.0,0.50585,0.56728,0.49495,0.3082,0.22345,0.19036,0.35311,0.16766,0.23707,0.33906,0.2426,0.2087,0.20475,0.2762,0.12853,0.2076,0.30501,0.61379,0.53129,0.57832,0.51912,0.48802,0.46879,0.28813,0.36652,0.13154,0.31295,0.04143,0.12592,0.1794,0.16481,0.24003,0.41915,0.25188,0.39266,0.17466,0.3326,0.28976
547332536,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"Also, the DNA example tells us that the presence of information is independent from our ability to decode it.",0.34717,0.53523,0.56173,0.12666,0.54236,0.42211,0.32119,0.53301,0.31051,0.50496,0.55881,0.52464,0.50156,0.4097,0.53155,0.34717,0.35451,0.36112,0.43704,0.48832,0.23785,0.36934,0.50585,1.0,0.71741,0.40812,0.37052,0.31527,0.28918,0.34272,0.23615,0.28969,0.39292,0.30139,0.28154,0.29395,0.363,0.28797,0.23145,0.36932,0.53301,0.41827,0.35213,0.34956,0.43132,0.5376,0.29045,0.40678,0.16922,0.37224,0.197,0.25471,0.2383,0.2542,0.3324,0.3319,0.33386,0.44394,0.24692,0.39372,0.29606
547332537,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"The correlations that characterize the information we transmit through human forms of communication (such as English) or biological forms of communications (such as DNA) are there whether we know how to decode them or not. They are a characteristic of information-rich states, not of who is observing them. This tells us that when it comes to communication, the meaningful rides on the meaningless. Our ability to transmit meaningful messages builds on the prior existence of meaningless forms of physical order. These meaningless forms of order are what information truly is.*",0.41043,0.56083,0.67142,0.19621,0.70512,0.46179,0.32075,0.54794,0.35425,0.50926,0.7384,0.70747,0.53592,0.46636,0.60418,0.41043,0.45388,0.48078,0.48626,0.60065,0.29699,0.44837,0.56728,0.71741,1.0,0.40096,0.38279,0.37896,0.33606,0.46096,0.26495,0.27737,0.36325,0.36296,0.41939,0.39668,0.44407,0.26447,0.19924,0.42299,0.54794,0.45199,0.39752,0.31783,0.43083,0.57487,0.24421,0.42882,0.23121,0.3937,0.16797,0.27714,0.27056,0.26568,0.40095,0.44214,0.41391,0.5003,0.18877,0.46961,0.36853
547332538,28486441,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,"information-rich states are hard to find, not only because they are rare but also because there are few paths leading to them.",0.29164,0.53585,0.38444,0.38944,0.25716,0.4708,0.35363,0.50835,0.45814,0.43772,0.46307,0.33734,0.5359,0.27501,0.27454,0.29164,0.44735,0.48152,0.35265,0.41775,0.28388,0.25733,0.49495,0.40812,0.40096,1.0,0.40531,0.26307,0.23672,0.34555,0.12584,0.12973,0.32132,0.37008,0.21051,0.14379,0.35392,0.02291,0.22146,0.28068,0.50835,0.46116,0.34576,0.37722,0.32776,0.27891,0.23224,0.26121,0.27798,0.25402,0.13052,0.15092,0.17652,0.19766,0.23541,0.42402,0.2797,0.47697,0.22907,0.24376,0.27141
583516114,31385202,The Knowledge Illusion: The myth of individual thought and the power of collective wisdom,Steven Sloman and Philip Fernbach,"individual knowledge is remarkably shallow, only scratching the surface of the true complexity of the world, and yet we often don’t realize how little we understand. The result is that we are often overconfident, sure we are right about things we know little about.",0.54668,0.31353,0.47624,0.36729,0.28331,0.33823,0.53448,0.47904,0.53425,0.38124,0.4015,0.4214,0.40603,0.35306,0.38633,0.54668,0.6011,0.44728,0.28729,0.26115,0.11108,0.08308,0.3082,0.37052,0.38279,0.40531,1.0,0.53176,0.52913,0.66133,0.36115,0.32822,0.5334,0.64635,0.49641,0.41697,0.65428,0.24235,0.41246,0.49592,0.47904,0.37231,0.24292,0.29804,0.30789,0.24661,0.25729,0.31777,0.34098,0.32163,0.2159,0.24452,0.28937,0.29903,0.4261,0.49339,0.53143,0.50034,0.46865,0.56035,0.45608
583516115,31385202,The Knowledge Illusion: The myth of individual thought and the power of collective wisdom,Steven Sloman and Philip Fernbach,"The human mind is not like a desktop computer, designed to hold reams of information. The mind is a flexible problem solver that evolved to extract only the most useful information to guide decisions in new situations. As a consequence, individuals store very little detailed information about the world in their heads. In that sense, people are like bees and society a beehive: Our intelligence resides not in individual brains but in the collective mind. To function, individuals rely not only on knowledge stored within our skulls but also on knowledge stored elsewhere: in our bodies, in the environment, and especially in other people. When you put it all together, human thought is incredibly impressive. But it is a product of a community, not of any individual alone.",0.50872,0.21135,0.62837,0.30239,0.39663,0.26123,0.44798,0.31463,0.47292,0.30253,0.32418,0.3879,0.34627,0.3362,0.48557,0.50872,0.59082,0.41512,0.22853,0.20047,0.12968,0.09577,0.22345,0.31527,0.37896,0.26307,0.53176,1.0,0.48266,0.5224,0.47725,0.42032,0.32295,0.57408,0.645,0.60456,0.6286,0.30838,0.35977,0.52412,0.31463,0.38634,0.26684,0.19944,0.1829,0.28488,0.09052,0.27652,0.22931,0.27377,0.14447,0.20784,0.32724,0.30612,0.33801,0.49704,0.39234,0.4453,0.3325,0.49376,0.50774
583516116,31385202,The Knowledge Illusion: The myth of individual thought and the power of collective wisdom,Steven Sloman and Philip Fernbach,"Nobody could be a master of every facet of even a single thing. Even the simplest objects require complex webs of knowledge to manufacture and use. We haven’t even mentioned really complicated things that arise in nature such as bacteria, trees, hurricanes, love, and the process of reproduction. How do those work? Most people can’t tell you how a coffeemaker works, how glue holds paper together, or how the focus works on a camera, let alone something as complex as love. Our point is not that people are ignorant. It’s that people are more ignorant than they think they are. We all suffer, to a greater or lesser extent, from an illusion of understanding, an illusion that we understand how things work when in fact our understanding is meager.",0.35684,0.19452,0.3162,0.17649,0.35129,0.20315,0.39872,0.26997,0.36534,0.22281,0.28732,0.32084,0.23029,0.34428,0.32847,0.35684,0.45476,0.30728,0.24792,0.13403,0.09399,0.0593,0.19036,0.28918,0.33606,0.23672,0.52913,0.48266,1.0,0.68806,0.25106,0.19918,0.49559,0.44695,0.45846,0.35431,0.43072,0.27077,0.18481,0.35323,0.26997,0.25572,0.16215,0.12823,0.2003,0.1858,0.17701,0.31869,0.23069,0.3252,0.15509,0.30394,0.2847,0.25858,0.33889,0.36781,0.41249,0.37622,0.33802,0.43028,0.41717
