Text_ID,Father_ID,Father_Name,Author_name,Source,Mention text,Start_pos,End_pos,Entity Name,DBpedia URL,Confidence,Description,Semantic Categories,DBpedia Types
514356013,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,species,78,85,Species,http://dbpedia.org/resource/Species,0.6623,"In biology, a species (species) is often defined as the largest group of organisms in which any two individuals of the appropriate sexes or mating types can produce fertile offspring, typically by sexual reproduction. It is the basic unit of classification and a taxonomic rank of an organism, as well as a unit of biodiversity. Other ways of defining species include their karyotype, DNA sequence, morphology, behaviour, or ecological niche. In addition, paleontologists use the concept of the chronospecies since fossil reproduction cannot be examined.","['Bacterial nomenclature', 'Biological concepts', 'Biology terminology', 'Botanical nomenclature', 'Plant taxonomy', 'Species', 'Zoological nomenclature']",[]
514356013,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,bodies,176,182,Physical object,http://dbpedia.org/resource/Physical_object,0.7226,"In common usage and classical mechanics, a physical object or physical body (or simply an object or body) is a collection of matter within a defined contiguous boundary in three-dimensional space. The boundary surface must be defined and identified by the properties of the material, although it may change over time. The boundary is usually the visible or tangible surface of the object. The matter in the object is constrained (to a greater or lesser degree) to move as one object. The boundary may move in space relative to other objects that it is not attached to (through translation and rotation). An object's boundary may also deform and change over time in other ways.","['Concepts in metaphysics', 'Concepts in physics', 'Mechanics', 'Ontology', 'Physical objects']",[]
514356014,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,networks,36,44,Social network,http://dbpedia.org/resource/Social_network,0.6873,"A social network is a social structure made up of a set of social actors (such as individuals or organizations), sets of dyadic ties, and other social interactions between actors. The social network perspective provides a set of methods for analyzing the structure of whole social entities as well as a variety of theories explaining the patterns observed in these structures. The study of these structures uses social network analysis to identify local and global patterns, locate influential entities, and examine network dynamics.","['Communication theory', 'Community building', 'Complex systems theory', 'Network theory', 'Organizational theory', 'Self-organization', 'Social information processing', 'Social networks', 'Social systems', 'Sociological terminology', 'Sociological theories']",[]
514356014,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,networks,230,238,Social network,http://dbpedia.org/resource/Social_network,0.6873,"A social network is a social structure made up of a set of social actors (such as individuals or organizations), sets of dyadic ties, and other social interactions between actors. The social network perspective provides a set of methods for analyzing the structure of whole social entities as well as a variety of theories explaining the patterns observed in these structures. The study of these structures uses social network analysis to identify local and global patterns, locate influential entities, and examine network dynamics.","['Communication theory', 'Community building', 'Complex systems theory', 'Network theory', 'Organizational theory', 'Self-organization', 'Social information processing', 'Social networks', 'Social systems', 'Sociological terminology', 'Sociological theories']",[]
514356014,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,people,61,67,Person,http://dbpedia.org/resource/Person,0.6951,"A person (people or persons, depending on context) is a being who has certain capacities or attributes such as reason, morality, consciousness or self-consciousness, and being a part of a culturally established form of social relations such as kinship, ownership of property, or legal responsibility. The defining features of personhood and, consequently, what makes a person count as a person, differ widely among cultures and contexts.","['Aesthetics', 'Concepts in aesthetics', 'Concepts in epistemology', 'Concepts in ethics', 'Concepts in metaphilosophy', 'Concepts in metaphysics', 'Concepts in the philosophy of mind', 'Concepts in the philosophy of science', 'Ethics', 'Humans', 'Main topic articles', 'Metaphysical theories', 'Metaphysics of mind', 'People', 'Personhood']",[]
514356014,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,processes,201,210,Scientific method,http://dbpedia.org/resource/Scientific_method,0.7162,"The scientific method is an empirical method for acquiring knowledge that has characterized the development of science since at least the 17th century (with notable practitioners in previous centuries; see the article history of scientific method for additional detail) It involves careful observation, applying rigorous skepticism about what is observed, given that cognitive assumptions can distort how one interprets the observation. It involves formulating hypotheses, via induction, based on such observations; the testability of hypotheses, experimental and the measurement-based statistical testing of deductions drawn from the hypotheses; and refinement (or elimination) of the hypotheses based on the experimental findings. These are principles of the scientific method, as distinguished from a definitive series of steps applicable to all scientific enterprises.","['Empiricism', 'Philosophy of science', 'Scientific method', 'Scientific revolution']",[]
514356014,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,knowledge,358,367,Knowledge,http://dbpedia.org/resource/Knowledge,0.7463,"Knowledge is a form of awareness or familiarity. It is often understood as awareness of facts or as practical skills, and may also mean familiarity with objects or situations. Knowledge of facts, also called propositional knowledge, is often defined as true belief that is distinct from opinion or guesswork by virtue of justification. While there is wide agreement among philosophers that propositional knowledge is a form of true belief, many controversies in philosophy focus on justification. This includes questions like whether justification is needed at all, how to understand it, and whether something else besides it is needed. These controversies intensified due to a series of thought experiments by Edmund Gettier and have provoked various alternative definitions. Some of them deny that justification is necessary and suggest alternative criteria. Others accept that justification is an essential aspect and formulate additional requirements.","['Concepts in epistemology', 'Intelligence', 'Knowledge', 'Main topic articles', 'Mental content', 'Virtue']",[]
514356015,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,Humans,0,6,Human,http://dbpedia.org/resource/Human,0.6855,"Humans, or modern humans (Homo sapiens), are the most common and widespread species of primate. A great ape characterized by their hairlessness, bipedalism, and high intelligence, humans have a large brain and resulting cognitive skills that enable them to thrive in varied environments and develop complex societies and civilizations. Humans are highly social and tend to live in complex social structures composed of many cooperating and competing groups, from families and kinship networks to political states. As such, social interactions between humans have established a wide variety of values, social norms, languages, and rituals, each of which bolsters human society. The desire to understand and influence phenomena has motivated humanity's development of science, technology, philosophy, mythology, religion, and other conceptual frameworks.","['Apex predators', 'Articles containing video clips', 'Humans', 'Mammals described in 1758', 'Taxa named by Carl Linnaeus', 'Tool-using mammals']",[]
514356015,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,machines,17,25,Machine,http://dbpedia.org/resource/Machine,0.7017,"A machine is a physical system using power to apply forces and control movement to perform an action. The term is commonly applied to artificial devices, such as those employing engines or motors, but also to natural biological macromolecules, such as molecular machines. Machines can be driven by animals and people, by natural forces such as wind and water, and by chemical, thermal, or electrical power, and include a system of mechanisms that shape the actuator input to achieve a specific application of output forces and movement. They can also include computers and sensors that monitor performance and plan movement, often called mechanical systems.",['Machines'],[]
514356015,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,ability,36,43,Skill,http://dbpedia.org/resource/Skill,0.6909,"A skill is the learned ability to act with determined results with good execution often within a given amount of time, energy, or both. Skills can often be divided into domain-general and domain-specific skills. For example, in the domain of work, some general skills would include time management, teamwork and leadership, self-motivation and others, whereas domain-specific skills would be used only for a certain job. Skill usually requires certain environmental stimuli and situations to assess the level of skill being shown and used.","['Knowledge', 'Learning', 'Skills']",[]
514356015,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,meaning,87,94,Semantics,http://dbpedia.org/resource/Semantics,0.6697,"Semantics is the study of reference, meaning, or truth. The term can be used to refer to subfields of several distinct disciplines, including philosophy, linguistics and computer science.","['Concepts in logic', 'Grammar', 'Linguistics terminology', 'Meaning (philosophy of language)', 'Semantics', 'Social philosophy']",[]
514356015,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,meaning,168,175,Semantics,http://dbpedia.org/resource/Semantics,0.6697,"Semantics is the study of reference, meaning, or truth. The term can be used to refer to subfields of several distinct disciplines, including philosophy, linguistics and computer science.","['Concepts in logic', 'Grammar', 'Linguistics terminology', 'Meaning (philosophy of language)', 'Semantics', 'Social philosophy']",[]
514356015,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,information,203,214,Information,http://dbpedia.org/resource/Information,0.7369,"Information is an abstract concept that refers to that which has the power to inform. At the most fundamental level, information pertains to the interpretation (perhaps formally) of that which may be sensed, or their abstractions. Any natural process that is not completely random and any observable pattern in any medium can be said to convey some amount of information. Whereas digital signals and other data use discrete signs to convey information, other phenomena and artefacts such as analogue signals, poems, pictures, music or other sounds, and currents convey information in a more continuous form. Information is not knowledge itself, but the meaning that may be derived from a representation through interpretation.","['Concepts in metaphysics', 'Information', 'Information science', 'Main topic articles']",[]
514356016,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,disorder,10,18,Randomness,http://dbpedia.org/resource/Randomness,0.7191,"In common usage, randomness is the apparent or actual lack of definite pattern or predictability in information. A random sequence of events, symbols or steps often has no  and does not follow an intelligible pattern or combination. Individual random events are, by definition, unpredictable, but if the probability distribution is known, the frequency of different outcomes over repeated events (or ""trials"") is predictable. For example, when throwing two dice, the outcome of any particular roll is unpredictable, but a sum of 7 will tend to occur twice as often as 4. In this view, randomness is not haphazardness; it is a measure of uncertainty of an outcome. Randomness applies to concepts of chance, probability, and information entropy.","['Cryptography', 'Randomness', 'Statistical randomness']",[]
514356016,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,information,29,40,Information,http://dbpedia.org/resource/Information,0.7064,"Information is an abstract concept that refers to that which has the power to inform. At the most fundamental level, information pertains to the interpretation (perhaps formally) of that which may be sensed, or their abstractions. Any natural process that is not completely random and any observable pattern in any medium can be said to convey some amount of information. Whereas digital signals and other data use discrete signs to convey information, other phenomena and artefacts such as analogue signals, poems, pictures, music or other sounds, and currents convey information in a more continuous form. Information is not knowledge itself, but the meaning that may be derived from a representation through interpretation.","['Concepts in metaphysics', 'Information', 'Information science', 'Main topic articles']",[]
514356016,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,information,164,175,Information,http://dbpedia.org/resource/Information,0.7064,"Information is an abstract concept that refers to that which has the power to inform. At the most fundamental level, information pertains to the interpretation (perhaps formally) of that which may be sensed, or their abstractions. Any natural process that is not completely random and any observable pattern in any medium can be said to convey some amount of information. Whereas digital signals and other data use discrete signs to convey information, other phenomena and artefacts such as analogue signals, poems, pictures, music or other sounds, and currents convey information in a more continuous form. Information is not knowledge itself, but the meaning that may be derived from a representation through interpretation.","['Concepts in metaphysics', 'Information', 'Information science', 'Main topic articles']",[]
514356016,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,our universe,50,62,Universe,http://dbpedia.org/resource/Universe,0.7136,"The universe is all of space and time and their contents, including planets, stars, galaxies, and all other forms of matter and energy. The Big Bang theory is the prevailing cosmological description of the development of the universe. According to this theory, space and time emerged together ago, and the universe has been expanding ever since the Big Bang. While the spatial size of the entire universe is unknown, it is possible to measure the size of the observable universe, which is approximately 93 billion light-years in diameter at the present day.","['Articles containing video clips', 'Astronomical dynamical systems', 'Concepts in astronomy', 'Environments', 'Main topic articles', 'Physical cosmology', 'Universe']",[]
514356016,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,equilibrium,123,134,Homeostasis,http://dbpedia.org/resource/Homeostasis,0.7318,"In biology, homeostasis (British also homoeostasis)  is the state of steady internal, physical, chemical, and social conditions maintained by living systems. This is the condition of optimal functioning for the organism and includes many variables, such as body temperature and fluid balance, being kept within certain pre-set limits (homeostatic range). Other variables include the pH of extracellular fluid, the concentrations of sodium, potassium, and calcium ions, as well as the blood sugar level, and these need to be regulated despite changes in the environment, diet, or level of activity. Each of these variables is controlled by one or more regulators or homeostatic mechanisms, which together maintain life.","['Biology terminology', 'Cybernetics', 'Homeostasis', 'Physiology']",[]
514356016,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,systems,135,142,System,http://dbpedia.org/resource/System,0.7236,"A system is a group of interacting or interrelated elements that act according to a set of rules to form a unified whole. A system, surrounded and influenced by its environment, is described by its boundaries, structure and purpose and is expressed in its functioning. Systems are the subjects of study of systems theory and other systems sciences.","['Concepts in metaphysics', 'Systems']",[]
514356016,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,solids,179,185,Solid,http://dbpedia.org/resource/Solid,0.6936,"Solid is one of the four fundamental states of matter (the others being liquid, gas, and plasma). The molecules in a solid are closely packed together and contain the least amount of kinetic energy. A solid is characterized by structural rigidity (as in rigid bodies) and resistance to a force applied to the surface. Unlike a liquid, a solid object does not flow to take on the shape of its container, nor does it expand to fill the entire available volume like a gas. The atoms in a solid are bound to each other, either in a regular geometric lattice (crystalline solids, which include metals and ordinary ice), or irregularly (an amorphous solid such as common window glass). Solids cannot be compressed with little pressure whereas gases can be compressed with little pressure because the molecules in a gas are loosely packed.","['Articles containing video clips', 'Phases of matter', 'Solids']",[]
514356016,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,ability,195,202,Skill,http://dbpedia.org/resource/Skill,0.6703,"A skill is the learned ability to act with determined results with good execution often within a given amount of time, energy, or both. Skills can often be divided into domain-general and domain-specific skills. For example, in the domain of work, some general skills would include time management, teamwork and leadership, self-motivation and others, whereas domain-specific skills would be used only for a certain job. Skill usually requires certain environmental stimuli and situations to assess the level of skill being shown and used.","['Knowledge', 'Learning', 'Skills']",[]
514356016,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,matter,206,212,Matter,http://dbpedia.org/resource/Matter,0.733,"In classical physics and general chemistry, matter is any substance with mass and takes up space by having volume. All everyday objects that can be touched are ultimately composed of atoms, which are made up of interacting subatomic particles, and in everyday as well as scientific usage, matter generally includes atoms and anything made up of them, and any particles (or combination of particles) that act as if they have both rest mass and volume. However it does not include massless particles such as photons, or other energy phenomena or waves such as light or heat. Matter exists in various states (also known as phases). These include classical everyday phases such as solid, liquid, and gas – for example water exists as ice, liquid water, and gaseous steam – but other states are possible, including plasma, Bose–Einstein condensates, fermionic condensates, and quark–gluon plasma.",['Matter'],[]
514356017,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,economies,94,103,Economy,http://dbpedia.org/resource/Economy,0.688,"An economy is an area of the production, distribution and trade, as well as consumption of goods and services. In general, it is defined as a social domain that emphasize the practices, discourses, and material expressions associated with the production, use, and management of scarce resources. A given economy is a set of processes that involves its culture, values, education, technological evolution, history, social organization, political structure, legal systems, and natural resources as main factors. These factors give context, content, and set the conditions and parameters in which an economy functions. In other words, the economic domain is a social domain of interrelated human practices and transactions that does not stand alone.","['Economy', 'Main topic articles']",[]
514356017,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,wealth,165,171,Wealth,http://dbpedia.org/resource/Wealth,0.6898,"Wealth is the abundance of valuable financial assets or physical possessions which can be converted into a form that can be used for transactions. This includes the core meaning as held in the originating Old English word, which is from an Indo-European word stem. The modern concept of wealth is of significance in all areas of economics, and clearly so for growth economics and development economics, yet the meaning of wealth is context-dependent. A person possessing a substantial net worth is known as wealthy. Net worth is defined as the current value of one's assets less liabilities (excluding the principal in trust accounts).",['Wealth'],[]
514356017,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,practical,219,228,Pragmatism,http://dbpedia.org/resource/Pragmatism,0.6567,"Pragmatism is a philosophical tradition that views language and thought as tools for prediction, problem solving, and action, rather than describing, representing, or mirroring reality. Pragmatists contend that most philosophical topics—such as the nature of knowledge, language, concepts, meaning, belief, and science—are all best viewed in terms of their practical uses and successes.","['American philosophy', 'Charles Sanders Peirce', 'Empiricism', 'Philosophical movements', 'Philosophical schools and traditions', 'Philosophy of science', 'Pragmatism', 'Progressive Era in the United States', 'William James']",[]
514356017,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,knowledge,241,250,Knowledge,http://dbpedia.org/resource/Knowledge,0.7019,"Knowledge is a form of awareness or familiarity. It is often understood as awareness of facts or as practical skills, and may also mean familiarity with objects or situations. Knowledge of facts, also called propositional knowledge, is often defined as true belief that is distinct from opinion or guesswork by virtue of justification. While there is wide agreement among philosophers that propositional knowledge is a form of true belief, many controversies in philosophy focus on justification. This includes questions like whether justification is needed at all, how to understand it, and whether something else besides it is needed. These controversies intensified due to a series of thought experiments by Edmund Gettier and have provoked various alternative definitions. Some of them deny that justification is necessary and suggest alternative criteria. Others accept that justification is an essential aspect and formulate additional requirements.","['Concepts in epistemology', 'Intelligence', 'Knowledge', 'Main topic articles', 'Mental content', 'Virtue']",[]
514356018,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,insights,34,42,Insight,http://dbpedia.org/resource/Insight,0.7248,Insight is the understanding of a specific cause and effect within a particular context. The term insight can have several related meanings:,"['Critical thinking', 'Epistemology', 'Sources of knowledge']",[]
514356018,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,one,52,55,Neoplatonism,http://dbpedia.org/resource/Neoplatonism,0.6857,"Neoplatonism is a version of Platonic philosophy that emerged in the 3rd century AD against the background of Hellenistic philosophy and religion. The term does not encapsulate a set of ideas as much as a series of thinkers. Among the common ideas it maintains is monism, the doctrine that all of reality can be derived from a single principle, ""the One"".","['3rd-century establishments', 'Ancient Greek philosophy', 'Indo-Greek religions and philosophy', 'Monism', 'Mysticism', 'Neoplatonism', 'Nondualism', 'Spirituality', 'Universalism', 'Western esotericism']",[]
514356018,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,idea,93,97,Idea,http://dbpedia.org/resource/Idea,0.7391,"In common usage and in philosophy, ideas are the results of thought. Also in philosophy, ideas can also be mental representational images of some object. Many philosophers have considered ideas to be a fundamental ontological category of being. The capacity to create and understand the meaning of ideas is considered to be an essential and defining feature of human beings.","['A priori', 'Abstraction', 'Cognition', 'Concepts in epistemology', 'Concepts in metaphilosophy', 'Creativity', 'Free will', 'Idealism', 'Innovation', 'Mental content', 'Mental processes', 'Metaphysics of mind', 'Mind–body problem', 'Observation', 'Ontology', 'Perception', 'Platonism', 'Qualia', 'Rationalism', 'Reasoning', 'Sources of knowledge', 'Subjective experience', 'Thought']",[]
514356018,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,information,103,114,Information,http://dbpedia.org/resource/Information,0.7421,"Information is an abstract concept that refers to that which has the power to inform. At the most fundamental level, information pertains to the interpretation (perhaps formally) of that which may be sensed, or their abstractions. Any natural process that is not completely random and any observable pattern in any medium can be said to convey some amount of information. Whereas digital signals and other data use discrete signs to convey information, other phenomena and artefacts such as analogue signals, poems, pictures, music or other sounds, and currents convey information in a more continuous form. Information is not knowledge itself, but the meaning that may be derived from a representation through interpretation.","['Concepts in metaphysics', 'Information', 'Information science', 'Main topic articles']",[]
514356018,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,states,147,153,Quantum state,http://dbpedia.org/resource/Quantum_state,0.7081,"In quantum physics, a quantum state is a mathematical entity that embodies the knowledge of a quantum system. Quantum mechanics specifies the construction, evolution, and measurement of a quantum state. The result is a quantum mechanical prediction for the system represented by the state. Knowledge of the quantum state and the quantum mechanical rules for the system's evolution in time, exhausts all that can be known about a quantum system.",['Quantum states'],[]
514356018,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,physical systems,157,173,Physical system,http://dbpedia.org/resource/Physical_system,0.7144,A physical system is a collection of physical objects under study. The collection differs from a set: all the objects must coexist and have some physical relationship.,"['Concepts in physics', 'Physical systems']",[]
514356018,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,equilibrium,190,201,Chemical equilibrium,http://dbpedia.org/resource/Chemical_equilibrium,0.695,"In a chemical reaction, chemical equilibrium is the state in which both the reactants and products are present in concentrations which have no further tendency to change with time, so that there is no observable change in the properties of the system. This state results when the forward reaction proceeds at the same rate as the reverse reaction. The reaction rates of the forward and backward reactions are generally not zero, but they are equal. Thus, there are no net changes in the concentrations of the reactants and products. Such a state is known as dynamic equilibrium.","['Analytical chemistry', 'Equilibrium chemistry', 'Physical chemistry']",[]
514356019,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,knowledge,21,30,Knowledge,http://dbpedia.org/resource/Knowledge,0.7304,"Knowledge is a form of awareness or familiarity. It is often understood as awareness of facts or as practical skills, and may also mean familiarity with objects or situations. Knowledge of facts, also called propositional knowledge, is often defined as true belief that is distinct from opinion or guesswork by virtue of justification. While there is wide agreement among philosophers that propositional knowledge is a form of true belief, many controversies in philosophy focus on justification. This includes questions like whether justification is needed at all, how to understand it, and whether something else besides it is needed. These controversies intensified due to a series of thought experiments by Edmund Gettier and have provoked various alternative definitions. Some of them deny that justification is necessary and suggest alternative criteria. Others accept that justification is an essential aspect and formulate additional requirements.","['Concepts in epistemology', 'Intelligence', 'Knowledge', 'Main topic articles', 'Mental content', 'Virtue']",[]
