Text_ID,Father_ID,Father_Name,Author_name,Source,Mention text,Start_pos,End_pos,Entity Name,DBpedia URL,Confidence,Description,Semantic Categories,DBpedia Types
514356013,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,information,44,55,Information,http://dbpedia.org/resource/Information,0.7215,"Information is an abstract concept that refers to that which has the power to inform. At the most fundamental level, information pertains to the interpretation (perhaps formally) of that which may be sensed, or their abstractions. Any natural process that is not completely random and any observable pattern in any medium can be said to convey some amount of information. Whereas digital signals and other data use discrete signs to convey information, other phenomena and artefacts such as analogue signals, poems, pictures, music or other sounds, and currents convey information in a more continuous form. Information is not knowledge itself, but the meaning that may be derived from a representation through interpretation.","['Concepts in metaphysics', 'Information', 'Information science', 'Main topic articles']",[]
514356013,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,information,152,163,Information,http://dbpedia.org/resource/Information,0.7215,"Information is an abstract concept that refers to that which has the power to inform. At the most fundamental level, information pertains to the interpretation (perhaps formally) of that which may be sensed, or their abstractions. Any natural process that is not completely random and any observable pattern in any medium can be said to convey some amount of information. Whereas digital signals and other data use discrete signs to convey information, other phenomena and artefacts such as analogue signals, poems, pictures, music or other sounds, and currents convey information in a more continuous form. Information is not knowledge itself, but the meaning that may be derived from a representation through interpretation.","['Concepts in metaphysics', 'Information', 'Information science', 'Main topic articles']",[]
514356013,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,species,78,85,Species,http://dbpedia.org/resource/Species,0.6623,"In biology, a species (species) is often defined as the largest group of organisms in which any two individuals of the appropriate sexes or mating types can produce fertile offspring, typically by sexual reproduction. It is the basic unit of classification and a taxonomic rank of an organism, as well as a unit of biodiversity. Other ways of defining species include their karyotype, DNA sequence, morphology, behaviour, or ecological niche. In addition, paleontologists use the concept of the chronospecies since fossil reproduction cannot be examined.","['Bacterial nomenclature', 'Biological concepts', 'Biology terminology', 'Botanical nomenclature', 'Plant taxonomy', 'Species', 'Zoological nomenclature']",[]
514356013,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,ability,117,124,Ability,http://dbpedia.org/resource/Ability,0.5265,"Abilities are powers an agent has to perform various actions. They include common abilities, like walking, and rare abilities, like performing a double backflip. Abilities are intelligent powers: they are guided by the person's intention and executing them successfully results in an action, which is not true for all types of powers. They are closely related to but not identical with various other concepts, such as disposition, know-how, aptitude, talent, potential, and skill.","['Accountability', 'Causality', 'Concepts in ethics', 'Intelligence', 'Possibility', 'Power (social and political) concepts']",[]
514356013,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,volumes,141,148,Loudness,http://dbpedia.org/resource/Loudness,0.58,"In acoustics, loudness is the subjective perception of sound pressure. More formally, it is defined as the ""attribute of auditory sensation in terms of which sounds can be ordered on a scale extending from quiet to loud"". The relation of physical attributes of sound to perceived loudness consists of physical, physiological and psychological components. The study of apparent loudness is included in the topic of psychoacoustics and employs methods of psychophysics.","['Acoustics', 'Elements of music']",[]
514356013,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,bodies,176,182,Physical object,http://dbpedia.org/resource/Physical_object,0.7226,"In common usage and classical mechanics, a physical object or physical body (or simply an object or body) is a collection of matter within a defined contiguous boundary in three-dimensional space. The boundary surface must be defined and identified by the properties of the material, although it may change over time. The boundary is usually the visible or tangible surface of the object. The matter in the object is constrained (to a greater or lesser degree) to move as one object. The boundary may move in space relative to other objects that it is not attached to (through translation and rotation). An object's boundary may also deform and change over time in other ways.","['Concepts in metaphysics', 'Concepts in physics', 'Mechanics', 'Ontology', 'Physical objects']",[]
514356014,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,Extreme,0,7,Extremism,http://dbpedia.org/resource/Extremism,0.6572,"Extremism is ""the quality or state of being extreme"" or ""the advocacy of extreme measures or views"". The term is primarily used in a political or religious sense to refer to an ideology that is considered (by the speaker or by some implied shared social consensus) to be far outside the mainstream attitudes of society. It can also be used in an economic context. The term may be used pejoratively by opposing groups, but is also used in academic and journalistic circles in a purely descriptive and non-condemning sense.","['Anti-intellectualism', 'Barriers to critical thinking', 'Extremism', 'Political ideologies', 'Political spectrum', 'Political theories']",[]
514356014,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,bureaucracy,8,19,Bureaucracy,http://dbpedia.org/resource/Bureaucracy,0.7642,"Bureaucracy is a body of non-elected governing officials or an administrative policy-making group. Historically, a bureaucracy was a government administration managed by departments staffed with non-elected officials. Today, bureaucracy is the administrative system governing any large institution, whether publicly owned or privately owned. The public administration in many jurisdictions and sub-jurisdictions exemplifies bureaucracy, but so does any centralized hierarchical structure of an institution, e.g. hospitals, academic entities, business firms, professional societies, social clubs, etc.","['Bureaucratic organization', 'Government', 'Max Weber', 'Organizational theory', 'Political science']",[]
514356014,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,networks,36,44,Social network,http://dbpedia.org/resource/Social_network,0.6873,"A social network is a social structure made up of a set of social actors (such as individuals or organizations), sets of dyadic ties, and other social interactions between actors. The social network perspective provides a set of methods for analyzing the structure of whole social entities as well as a variety of theories explaining the patterns observed in these structures. The study of these structures uses social network analysis to identify local and global patterns, locate influential entities, and examine network dynamics.","['Communication theory', 'Community building', 'Complex systems theory', 'Network theory', 'Organizational theory', 'Self-organization', 'Social information processing', 'Social networks', 'Social systems', 'Sociological terminology', 'Sociological theories']",[]
514356014,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,networks,230,238,Social network,http://dbpedia.org/resource/Social_network,0.6873,"A social network is a social structure made up of a set of social actors (such as individuals or organizations), sets of dyadic ties, and other social interactions between actors. The social network perspective provides a set of methods for analyzing the structure of whole social entities as well as a variety of theories explaining the patterns observed in these structures. The study of these structures uses social network analysis to identify local and global patterns, locate influential entities, and examine network dynamics.","['Communication theory', 'Community building', 'Complex systems theory', 'Network theory', 'Organizational theory', 'Self-organization', 'Social information processing', 'Social networks', 'Social systems', 'Sociological terminology', 'Sociological theories']",[]
514356014,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,people,61,67,Person,http://dbpedia.org/resource/Person,0.6951,"A person (people or persons, depending on context) is a being who has certain capacities or attributes such as reason, morality, consciousness or self-consciousness, and being a part of a culturally established form of social relations such as kinship, ownership of property, or legal responsibility. The defining features of personhood and, consequently, what makes a person count as a person, differ widely among cultures and contexts.","['Aesthetics', 'Concepts in aesthetics', 'Concepts in epistemology', 'Concepts in ethics', 'Concepts in metaphilosophy', 'Concepts in metaphysics', 'Concepts in the philosophy of mind', 'Concepts in the philosophy of science', 'Ethics', 'Humans', 'Main topic articles', 'Metaphysical theories', 'Metaphysics of mind', 'People', 'Personhood']",[]
514356014,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,procedures,148,158,Procedural law,http://dbpedia.org/resource/Procedural_law,0.6859,"Procedural law, adjective law, in some jurisdictions referred to as remedial law, or rules of court, comprises the rules by which a court hears and determines what happens in civil, lawsuit, criminal or administrative proceedings. The rules are designed to ensure a fair and consistent application of due process (in the U.S) or fundamental justice (in other common law countries) to all cases that come before a court.",['Legal procedure'],[]
514356014,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,politicized,180,191,Politics,http://dbpedia.org/resource/Politics,0.7096,"Politics is the set of activities that are associated with making decisions in groups, or other forms of power relations among individuals, such as the distribution of resources or status. The branch of social science that studies politics and government is referred to as political science.","['Main topic articles', 'Politics']",[]
514356014,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,processes,201,210,Scientific method,http://dbpedia.org/resource/Scientific_method,0.7162,"The scientific method is an empirical method for acquiring knowledge that has characterized the development of science since at least the 17th century (with notable practitioners in previous centuries; see the article history of scientific method for additional detail) It involves careful observation, applying rigorous skepticism about what is observed, given that cognitive assumptions can distort how one interprets the observation. It involves formulating hypotheses, via induction, based on such observations; the testability of hypotheses, experimental and the measurement-based statistical testing of deductions drawn from the hypotheses; and refinement (or elimination) of the hypotheses based on the experimental findings. These are principles of the scientific method, as distinguished from a definitive series of steps applicable to all scientific enterprises.","['Empiricism', 'Philosophy of science', 'Scientific method', 'Scientific revolution']",[]
514356014,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,knowhow,346,353,Procedural knowledge,http://dbpedia.org/resource/Procedural_knowledge,0.706,"Procedural knowledge (also known as knowing-how, and sometimes referred to as practical knowledge, imperative knowledge, or performative knowledge) is the knowledge exercised in the performance of some task. Unlike descriptive knowledge (also known as declarative knowledge, propositional knowledge or ""knowing-that""), which involves knowledge of specific facts or propositions (e.g. ""I know that snow is white""), procedural knowledge involves one's ability to do something (e.g. ""I know how to change a flat tire""). A person doesn't need to be able to verbally articulate their procedural knowledge in order for it to count as knowledge, since procedural knowledge requires only knowing how to correctly perform an action or exercise a skill.","['Procedural knowledge', 'Skills', 'Technical communication']",[]
514356014,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,knowledge,358,367,Knowledge,http://dbpedia.org/resource/Knowledge,0.7463,"Knowledge is a form of awareness or familiarity. It is often understood as awareness of facts or as practical skills, and may also mean familiarity with objects or situations. Knowledge of facts, also called propositional knowledge, is often defined as true belief that is distinct from opinion or guesswork by virtue of justification. While there is wide agreement among philosophers that propositional knowledge is a form of true belief, many controversies in philosophy focus on justification. This includes questions like whether justification is needed at all, how to understand it, and whether something else besides it is needed. These controversies intensified due to a series of thought experiments by Edmund Gettier and have provoked various alternative definitions. Some of them deny that justification is necessary and suggest alternative criteria. Others accept that justification is an essential aspect and formulate additional requirements.","['Concepts in epistemology', 'Intelligence', 'Knowledge', 'Main topic articles', 'Mental content', 'Virtue']",[]
514356015,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,Humans,0,6,Human,http://dbpedia.org/resource/Human,0.6855,"Humans, or modern humans (Homo sapiens), are the most common and widespread species of primate. A great ape characterized by their hairlessness, bipedalism, and high intelligence, humans have a large brain and resulting cognitive skills that enable them to thrive in varied environments and develop complex societies and civilizations. Humans are highly social and tend to live in complex social structures composed of many cooperating and competing groups, from families and kinship networks to political states. As such, social interactions between humans have established a wide variety of values, social norms, languages, and rituals, each of which bolsters human society. The desire to understand and influence phenomena has motivated humanity's development of science, technology, philosophy, mythology, religion, and other conceptual frameworks.","['Apex predators', 'Articles containing video clips', 'Humans', 'Mammals described in 1758', 'Taxa named by Carl Linnaeus', 'Tool-using mammals']",[]
514356015,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,machines,17,25,Machine,http://dbpedia.org/resource/Machine,0.7017,"A machine is a physical system using power to apply forces and control movement to perform an action. The term is commonly applied to artificial devices, such as those employing engines or motors, but also to natural biological macromolecules, such as molecular machines. Machines can be driven by animals and people, by natural forces such as wind and water, and by chemical, thermal, or electrical power, and include a system of mechanisms that shape the actuator input to achieve a specific application of output forces and movement. They can also include computers and sensors that monitor performance and plan movement, often called mechanical systems.",['Machines'],[]
514356015,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,ability,36,43,Skill,http://dbpedia.org/resource/Skill,0.6909,"A skill is the learned ability to act with determined results with good execution often within a given amount of time, energy, or both. Skills can often be divided into domain-general and domain-specific skills. For example, in the domain of work, some general skills would include time management, teamwork and leadership, self-motivation and others, whereas domain-specific skills would be used only for a certain job. Skill usually requires certain environmental stimuli and situations to assess the level of skill being shown and used.","['Knowledge', 'Learning', 'Skills']",[]
514356015,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,messages,57,65,Message,http://dbpedia.org/resource/Message,0.6457,"A message is a discrete unit of communication intended by the source for consumption by some recipient or group of recipients. A message may be delivered by various means, including courier, telegraphy, carrier pigeon and electronic bus.",['Communication'],[]
514356015,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,meaning,87,94,Semantics,http://dbpedia.org/resource/Semantics,0.6697,"Semantics is the study of reference, meaning, or truth. The term can be used to refer to subfields of several distinct disciplines, including philosophy, linguistics and computer science.","['Concepts in logic', 'Grammar', 'Linguistics terminology', 'Meaning (philosophy of language)', 'Semantics', 'Social philosophy']",[]
514356015,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,meaning,168,175,Semantics,http://dbpedia.org/resource/Semantics,0.6697,"Semantics is the study of reference, meaning, or truth. The term can be used to refer to subfields of several distinct disciplines, including philosophy, linguistics and computer science.","['Concepts in logic', 'Grammar', 'Linguistics terminology', 'Meaning (philosophy of language)', 'Semantics', 'Social philosophy']",[]
514356015,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,travels,105,112,Time travel,http://dbpedia.org/resource/Time_travel,0.5932,"Time travel is the hypothetical activity of traveling into the past or future. Time travel is a widely recognized concept in philosophy and fiction, particularly science fiction. In fiction, time travel is typically achieved through the use of a hypothetical device known as a time machine. The idea of a time machine was popularized by H. G. Wells' 1895 novel The Time Machine.","['Philosophy of physics', 'Time travel']",[]
514356015,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,wires,125,130,Telegraphy,http://dbpedia.org/resource/Telegraphy,0.674,"Telegraphy is the long-distance transmission of messages where the sender uses symbolic codes, known to the recipient, rather than a physical exchange of an object bearing the message. Thus flag semaphore is a method of telegraphy, whereas pigeon post is not. Ancient signalling systems, although sometimes quite extensive and sophisticated as in China, were generally not capable of transmitting arbitrary text messages. Possible messages were fixed and predetermined and such systems are thus not true telegraphs.","['Telecommunications', 'Telegraphy']",[]
514356015,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,electromagnetic waves,134,155,Electromagnetic radiation,http://dbpedia.org/resource/Electromagnetic_radiation,0.7766,"In physics, electromagnetic radiation (EMR) consists of waves of the electromagnetic (EM) field, which propagate through space and carry momentum and electromagnetic radiant energy. Types of EMR include radio waves, microwaves, infrared, (visible) light, ultraviolet, X-rays, and gamma rays, all of which are part of the electromagnetic spectrum.","['Electromagnetic radiation', 'Heinrich Hertz', 'Radiation']",[]
514356015,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,information,203,214,Information,http://dbpedia.org/resource/Information,0.7369,"Information is an abstract concept that refers to that which has the power to inform. At the most fundamental level, information pertains to the interpretation (perhaps formally) of that which may be sensed, or their abstractions. Any natural process that is not completely random and any observable pattern in any medium can be said to convey some amount of information. Whereas digital signals and other data use discrete signs to convey information, other phenomena and artefacts such as analogue signals, poems, pictures, music or other sounds, and currents convey information in a more continuous form. Information is not knowledge itself, but the meaning that may be derived from a representation through interpretation.","['Concepts in metaphysics', 'Information', 'Information science', 'Main topic articles']",[]
514356016,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,battle,3,9,Battle,http://dbpedia.org/resource/Battle,0.3578,"A battle is an occurrence of combat in warfare between opposing military units of any number or size. A war usually consists of multiple battles. In general, a battle is a military engagement that is well defined in duration, area, and force commitment. An engagement with only limited commitment between the forces and without decisive results is sometimes called a skirmish.",['Military operations by type'],[]
514356016,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,disorder,10,18,Randomness,http://dbpedia.org/resource/Randomness,0.7191,"In common usage, randomness is the apparent or actual lack of definite pattern or predictability in information. A random sequence of events, symbols or steps often has no  and does not follow an intelligible pattern or combination. Individual random events are, by definition, unpredictable, but if the probability distribution is known, the frequency of different outcomes over repeated events (or ""trials"") is predictable. For example, when throwing two dice, the outcome of any particular roll is unpredictable, but a sum of 7 will tend to occur twice as often as 4. In this view, randomness is not haphazardness; it is a measure of uncertainty of an outcome. Randomness applies to concepts of chance, probability, and information entropy.","['Cryptography', 'Randomness', 'Statistical randomness']",[]
514356016,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,information,29,40,Information,http://dbpedia.org/resource/Information,0.7064,"Information is an abstract concept that refers to that which has the power to inform. At the most fundamental level, information pertains to the interpretation (perhaps formally) of that which may be sensed, or their abstractions. Any natural process that is not completely random and any observable pattern in any medium can be said to convey some amount of information. Whereas digital signals and other data use discrete signs to convey information, other phenomena and artefacts such as analogue signals, poems, pictures, music or other sounds, and currents convey information in a more continuous form. Information is not knowledge itself, but the meaning that may be derived from a representation through interpretation.","['Concepts in metaphysics', 'Information', 'Information science', 'Main topic articles']",[]
514356016,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,information,164,175,Information,http://dbpedia.org/resource/Information,0.7064,"Information is an abstract concept that refers to that which has the power to inform. At the most fundamental level, information pertains to the interpretation (perhaps formally) of that which may be sensed, or their abstractions. Any natural process that is not completely random and any observable pattern in any medium can be said to convey some amount of information. Whereas digital signals and other data use discrete signs to convey information, other phenomena and artefacts such as analogue signals, poems, pictures, music or other sounds, and currents convey information in a more continuous form. Information is not knowledge itself, but the meaning that may be derived from a representation through interpretation.","['Concepts in metaphysics', 'Information', 'Information science', 'Main topic articles']",[]
514356016,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,our universe,50,62,Universe,http://dbpedia.org/resource/Universe,0.7136,"The universe is all of space and time and their contents, including planets, stars, galaxies, and all other forms of matter and energy. The Big Bang theory is the prevailing cosmological description of the development of the universe. According to this theory, space and time emerged together ago, and the universe has been expanding ever since the Big Bang. While the spatial size of the entire universe is unknown, it is possible to measure the size of the observable universe, which is approximately 93 billion light-years in diameter at the present day.","['Articles containing video clips', 'Astronomical dynamical systems', 'Concepts in astronomy', 'Environments', 'Main topic articles', 'Physical cosmology', 'Universe']",[]
514356016,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,equilibrium,123,134,Homeostasis,http://dbpedia.org/resource/Homeostasis,0.7318,"In biology, homeostasis (British also homoeostasis)  is the state of steady internal, physical, chemical, and social conditions maintained by living systems. This is the condition of optimal functioning for the organism and includes many variables, such as body temperature and fluid balance, being kept within certain pre-set limits (homeostatic range). Other variables include the pH of extracellular fluid, the concentrations of sodium, potassium, and calcium ions, as well as the blood sugar level, and these need to be regulated despite changes in the environment, diet, or level of activity. Each of these variables is controlled by one or more regulators or homeostatic mechanisms, which together maintain life.","['Biology terminology', 'Cybernetics', 'Homeostasis', 'Physiology']",[]
514356016,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,systems,135,142,System,http://dbpedia.org/resource/System,0.7236,"A system is a group of interacting or interrelated elements that act according to a set of rules to form a unified whole. A system, surrounded and influenced by its environment, is described by its boundaries, structure and purpose and is expressed in its functioning. Systems are the subjects of study of systems theory and other systems sciences.","['Concepts in metaphysics', 'Systems']",[]
514356016,26811735,"Why Information Grows: The Evolution of Order, from Atoms to Economies",Cesar Hidalgo,Dandelion,accumulation,148,160,Bioaccumulation,http://dbpedia.org/resource/Bioaccumulation,0.6388,"Bioaccumulation is the gradual accumulation of substances, such as pesticides or other chemicals, in an organism. Bioaccumulation occurs when an organism absorbs a substance faster than it can be lost or eliminated by catabolism and excretion. Thus, the longer the biological half-life of a toxic substance, the greater the risk of chronic poisoning, even if environmental levels of the toxin are not very high. Bioaccumulation, for example in fish, can be predicted by models. Hypothesis for molecular size cutoff criteria for use as bioaccumulation potential indicators are not supported by data. Biotransformation can strongly modify bioaccumulation of chemicals in an organism.","['Biodegradable waste management', 'Biodegradation', 'Ecotoxicology', 'Pollution', 'Species']",[]
